Subject,Predicate,Object
http://purl.org/ontology/bibo/doi,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,http://purl.org/ontology/bibo/identifier
http://semanticscience.org/resource/ToCompare,http://data.bioontology.org/metadata/prefixIRI,sio:ToCompare
http://semanticscience.org/resource/BookVolume,http://data.bioontology.org/metadata/prefixIRI,sio:BookVolume
http://semanticscience.org/resource/Gesturing,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/Communicating
http://semanticscience.org/resource/Perception,http://www.w3.org/2000/01/rdf-schema#label,perception
n1951b7155c684ff6befdb168f4684486b691,http://www.w3.org/2002/07/owl#onProperty,http://semanticscience.org/resource/isTranslatedInto
n1951b7155c684ff6befdb168f4684486b419,http://www.w3.org/2002/07/owl#someValuesFrom,http://semanticscience.org/resource/DeoxyribonucleicAcid
http://materialsmine.org/ns/CycleInformation,http://www.w3.org/2000/01/rdf-schema#label,Cycle Information
http://materialsmine.org/ns/CapillarySize,http://materialsmine.org/ns/hasSelector,//CapillarySize
http://materialsmine.org/ns/FillerComposition,http://data.bioontology.org/metadata/prefixIRI,materialsmine:FillerComposition
n1951b7155c684ff6befdb168f4684486b218,http://www.w3.org/2002/07/owl#hasValue,http://materialsmine.org/ns/unit/m-3-k
http://semanticscience.org/resource/Periodical,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/DoctorRole,http://purl.org/dc/terms/description,"A doctor role is the role of an individual who practices medicine, which is concerned with promoting, maintaining or restoring human health through the study, diagnosis, and treatment of disease, injury, and other physical and mental impairments."
n1951b7155c684ff6befdb168f4684486b144,http://www.w3.org/2002/07/owl#hasValue,http://materialsmine.org/ns/unit/s
http://semanticscience.org/resource/InclusionCriterion,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/Criterion
http://materialsmine.org/ns/TensileStrength,http://materialsmine.org/ns/hasPreferredUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/megapascal
n1951b7155c684ff6befdb168f4684486b1284,http://www.w3.org/1999/02/22-rdf-syntax-ns#first,http://semanticscience.org/resource/InfiniteLine
http://purl.org/ontology/bibo/issuer,http://www.w3.org/2000/01/rdf-schema#comment,"An entity responsible for issuing often informally published documents such as press releases, reports, etc."
n1951b7155c684ff6befdb168f4684486b732,http://www.w3.org/2002/07/owl#onProperty,http://semanticscience.org/resource/hasPart
http://semanticscience.org/resource/isRelatedTo,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/Guilt,http://www.w3.org/2000/01/rdf-schema#label,guilt
http://semanticscience.org/resource/LeftClosedInterval,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/TermVariant,http://www.w3.org/2000/01/rdf-schema#subClassOf,n1951b7155c684ff6befdb168f4684486b1101
http://materialsmine.org/ns/Extruder,http://www.w3.org/2000/01/rdf-schema#subClassOf,n1951b7155c684ff6befdb168f4684486b128
http://semanticscience.org/resource/Phrase,http://data.bioontology.org/metadata/prefixIRI,sio:Phrase
http://semanticscience.org/resource/VectorLine,http://purl.org/dc/terms/description,A vector line is a line which that is bounded by a startpoint and extends outwards along one dimension.
http://semanticscience.org/resource/5%27SpliceSite,http://www.w3.org/2000/01/rdf-schema#label,5' splice site
http://purl.org/dc/terms/Agent,http://www.w3.org/2004/02/skos/core#editorialNote,"BIBO assert that a dcterms:Agent is an equivalent class to foaf:Agent.
This means that all the individuals belonging to the foaf:Agent class
also belongs to the dcterms:Agent class. This way, dcterms:contributor
can be used on foaf:Person, foaf:Organization, foaf:Agent and foaf:Group.
Even if this link is not done in neither the FOAF nor the DCTERMS ontologies this is a wide spread fact that is asserted by BIBO."
http://semanticscience.org/resource/Always,http://purl.org/dc/terms/description,always indicates that the event occurs at all times.
http://semanticscience.org/resource/AminoAcidPolymer,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/ToBeTransported,http://purl.org/dc/terms/description,to be transported is the disposition to undergo motion.
n1951b7155c684ff6befdb168f4684486b1122,http://www.w3.org/2002/07/owl#onProperty,http://semanticscience.org/resource/inRelationTo
http://materialsmine.org/ns/ElectricPercolationThreshold,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/PaternallyTransmitted,http://data.bioontology.org/metadata/prefixIRI,sio:PaternallyTransmitted
n1951b7155c684ff6befdb168f4684486b992,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction
http://semanticscience.org/resource/MolecularEntityRole,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/ChemicalEntityRole
http://semanticscience.org/resource/GeneSymbol,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/ScientificName
http://materialsmine.org/ns/ShearStressAtYield,http://materialsmine.org/ns/hasPreferredUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/megapascal
n1951b7155c684ff6befdb168f4684486b915,http://www.w3.org/2002/07/owl#onClass,http://semanticscience.org/resource/Polypeptide
http://semanticscience.org/resource/ToLoseACovalentBond,http://purl.org/dc/terms/description,to lose a covalent bond is the capability of a chemical entity to have bonds removed.
http://semanticscience.org/resource/Annoyance,http://purl.org/dc/terms/description,Annoyance is an unpleasant emtion that is characterized by a abnormal or excessive sensitivity to some external stimulus.
n1951b7155c684ff6befdb168f4684486b624,http://www.w3.org/2002/07/owl#someValuesFrom,http://semanticscience.org/resource/Gene
http://semanticscience.org/resource/StackedBarGraph,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/BarGraph
http://semanticscience.org/resource/BubbleChart,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/GeneRegulatoryComponent,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/SpecificGravity,http://data.bioontology.org/metadata/prefixIRI,sio:SpecificGravity
http://semanticscience.org/resource/Metabolism,http://data.bioontology.org/metadata/prefixIRI,sio:Metabolism
http://www.ontology-of-units-of-measure.org/resource/om-2/millimetre,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://semanticscience.org/resource/ZCartesianCoordinate,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/Notation,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/SmallNuclearRNAsnRNAGene,http://data.bioontology.org/metadata/prefixIRI,sio:SmallNuclearRNAsnRNAGene
http://semanticscience.org/resource/UnicellularOrganism,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/isCovalentlyConnectedTotransitive,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#TransitiveProperty
http://semanticscience.org/resource/Cation,http://www.w3.org/2002/07/owl#equivalentClass,n1951b7155c684ff6befdb168f4684486b373
http://semanticscience.org/resource/AuthorList,http://www.w3.org/2000/01/rdf-schema#label,author list
http://semanticscience.org/resource/references,http://purl.org/dc/terms/description,"references is a relation between one entity and the entity that it makes reference to by name, but is not described by it."
n1951b7155c684ff6befdb168f4684486b49,http://www.w3.org/1999/02/22-rdf-syntax-ns#first,http://purl.org/ontology/bibo/Collection
n1951b7155c684ff6befdb168f4684486b1214,http://www.w3.org/1999/02/22-rdf-syntax-ns#first,http://semanticscience.org/resource/Suspended
http://semanticscience.org/resource/OWLOntology,http://data.bioontology.org/metadata/prefixIRI,sio:OWLOntology
http://semanticscience.org/resource/DimensionlessQuantity,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/Gene-diseaseAssociationLinkedWithSomaticCausalMutation,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/Gene-diseaseAssociationLinkedWithCausalMutation
http://semanticscience.org/resource/DataItem,http://data.bioontology.org/metadata/prefixIRI,sio:DataItem
http://materialsmine.org/ns/Output,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/Communicating,http://data.bioontology.org/metadata/prefixIRI,sio:Communicating
n1951b7155c684ff6befdb168f4684486b559,http://www.w3.org/1999/02/22-rdf-syntax-ns#first,http://semanticscience.org/resource/Protein
http://semanticscience.org/resource/PageTotal,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/Count
http://semanticscience.org/resource/Gene-diseaseAssociationLinkedWithSomaticModifyingMutation,http://www.w3.org/2000/01/rdf-schema#label,gene-disease association linked with somatic modifying mutation
http://semanticscience.org/resource/SoftwareProcessIdentifier,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://purl.org/ontology/bibo/Specification,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://purl.org/ontology/bibo/
http://semanticscience.org/resource/CarbohydrateResidue,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/OrganicSubmolecule
http://semanticscience.org/resource/MolecularRegulator,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
n1951b7155c684ff6befdb168f4684486b363,http://www.w3.org/2002/07/owl#onProperty,http://semanticscience.org/resource/isPartOf
http://semanticscience.org/resource/ProfessorRole,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://purl.org/ontology/bibo/handle,http://www.w3.org/2000/01/rdf-schema#domain,n1951b7155c684ff6befdb168f4684486b54
n1951b7155c684ff6befdb168f4684486b921,http://www.w3.org/1999/02/22-rdf-syntax-ns#rest,n1951b7155c684ff6befdb168f4684486b922
n1951b7155c684ff6befdb168f4684486b938,http://www.w3.org/2002/07/owl#onProperty,http://semanticscience.org/resource/hasProperPart
http://semanticscience.org/resource/DropLine,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/EndDate,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/PolygonVertex,http://www.w3.org/2000/01/rdf-schema#subClassOf,n1951b7155c684ff6befdb168f4684486b848
n1951b7155c684ff6befdb168f4684486b239,http://www.w3.org/2002/07/owl#onProperty,http://purl.org/dc/terms/hasPart
http://purl.org/ontology/bibo/Workshop,http://www.w3.org/2000/01/rdf-schema#comment,"A seminar, discussion group, or the like, that emphasizes zxchange of ideas and the demonstration and application of techniques, skills, etc."
http://materialsmine.org/ns/TensileToughness,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://materialsmine.org/ns/TensileProperty
http://semanticscience.org/resource/Disappointment,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/NegativeEmotion
http://materialsmine.org/ns/Drying-Evaporation,http://www.w3.org/2000/01/rdf-schema#subClassOf,n1951b7155c684ff6befdb168f4684486b111
n1951b7155c684ff6befdb168f4684486b822,http://www.w3.org/2002/07/owl#onProperty,http://semanticscience.org/resource/hasDirectPart
http://materialsmine.org/ns/DispersionRelation1D,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://materialsmine.org/ns/DispersionRelation
http://semanticscience.org/resource/T-statisticBasedIncreasedDifferentialGeneExpression,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/DifferentialGeneExpressionRatio
http://semanticscience.org/resource/NucleicAcidPart,http://www.w3.org/2000/01/rdf-schema#label,nucleic acid part
http://semanticscience.org/resource/Morpheme,http://www.w3.org/2000/01/rdf-schema#label,morpheme
http://semanticscience.org/resource/Severe,http://purl.org/dc/terms/description,"severe is a qualitative intensity value that is more intense than strong, but less intense than fatal."
http://materialsmine.org/ns/unit/j-cm,http://www.w3.org/2004/02/skos/core#notation,J/cm
http://semanticscience.org/resource/PrimaryTitle,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/Title
n1951b7155c684ff6befdb168f4684486b385,http://www.w3.org/1999/02/22-rdf-syntax-ns#first,http://semanticscience.org/resource/Charged
n1951b7155c684ff6befdb168f4684486b230,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction
http://semanticscience.org/resource/ToCauseDisease,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/Township,http://purl.org/dc/terms/description,A township is a rural or sub-urban settlement.
n1951b7155c684ff6befdb168f4684486b361,http://www.w3.org/2002/07/owl#minQualifiedCardinality,2
http://semanticscience.org/resource/CompleteCharge,http://www.w3.org/2002/07/owl#equivalentClass,n1951b7155c684ff6befdb168f4684486b440
n1951b7155c684ff6befdb168f4684486b1137,http://www.w3.org/2002/07/owl#someValuesFrom,http://semanticscience.org/resource/Polypeptide
http://semanticscience.org/resource/hasTimeBoundary,http://www.w3.org/2002/07/owl#inverseOf,http://semanticscience.org/resource/isTimeBoundaryOf
http://semanticscience.org/resource/LanguageEntity,http://semanticscience.org/resource/subset,nlp+
http://semanticscience.org/resource/SignalTransducer,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/LegalName,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/ProteinSequence,http://www.w3.org/2000/01/rdf-schema#subClassOf,n1951b7155c684ff6befdb168f4684486b918
http://materialsmine.org/ns/DLRatio,http://www.w3.org/2000/01/rdf-schema#label,Screw Diameter/Length Ratio
http://semanticscience.org/resource/PolygonVertex,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/Node
http://semanticscience.org/resource/SoftwareVersionLabel,http://data.bioontology.org/metadata/prefixIRI,sio:SoftwareVersionLabel
http://semanticscience.org/resource/hasConcretization,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://semanticscience.org/resource/ScaledValueAxis,http://data.bioontology.org/metadata/prefixIRI,sio:ScaledValueAxis
