Class,SubClassOf,IntersectionOf,Comment,OnProperty,SomeValuesFrom,Definition
http://semanticscience.org/resource/ToBeActivated,http://semanticscience.org/resource/ToBeConformationallyChanged,None,None,None,None,to be activated is the capability to be modified in such a way that the conformational change leads to an increase in another capability.
http://semanticscience.org/resource/ToBeActivelyInteractedWith,http://semanticscience.org/resource/ToBeInteractedWith,None,None,None,None,to be actively interacted with is the capability to be manipulated by some device or agent.
http://semanticscience.org/resource/ToBeActivelyInteractedWith,nc1dd680924f540ad8a0d60c28f9143d8b1110,None,None,None,None,to be actively interacted with is the capability to be manipulated by some device or agent.
http://semanticscience.org/resource/ToBeCleaved,http://semanticscience.org/resource/ToBeModified,None,None,None,None,to be cleaved is the capability to be modified in a way that splits one part of the object from the other.
http://semanticscience.org/resource/ToBeCombined,http://semanticscience.org/resource/ToBeModified,None,None,None,None,to be combined is the capability to be modified in a way that the object is merged with another object to form a new object or substance.
http://semanticscience.org/resource/ToBeCompared,http://semanticscience.org/resource/ToBeExamined,None,None,None,None,to be compared is the capability of an object to be examined in order to note the similarities or differences among a set of objects.
http://semanticscience.org/resource/ToBeConformationallyChanged,http://semanticscience.org/resource/ToBeModified,None,None,None,None,to be conformationally changed is the capability to be modified in such a way that the object's conformation is changed.
http://semanticscience.org/resource/ToBeCovalentlyModified,http://semanticscience.org/resource/ToBeModified,None,None,None,None,to be covalently modified is the capability of a chemical entity to have bonds added or removed
http://semanticscience.org/resource/ToBeElectronicallyModified,http://semanticscience.org/resource/ToBeModified,None,None,None,None,to be electronically modified is the capability of a chemical entity to have electrons added or removed.
http://semanticscience.org/resource/ToBeExamined,http://semanticscience.org/resource/ToBeObserved,None,None,None,None,to be examined is the capability of an object to be observed in a detailed manner.
http://semanticscience.org/resource/ToBeInhibited,http://semanticscience.org/resource/ToBeConformationallyChanged,None,None,None,None,to be inhibited is the capability to be modified in such a way that the conformational change leads to an decrease in another capability.
http://semanticscience.org/resource/ToBeInteractedWith,http://semanticscience.org/resource/Capability,None,None,None,None,to be interacted with is the capability of an object to be target of a physical interaction.
http://semanticscience.org/resource/ToBeInteractedWith,nc1dd680924f540ad8a0d60c28f9143d8b1111,None,None,None,None,to be interacted with is the capability of an object to be target of a physical interaction.
http://semanticscience.org/resource/ToBeInteractedWith,nc1dd680924f540ad8a0d60c28f9143d8b1112,None,None,None,None,to be interacted with is the capability of an object to be target of a physical interaction.
http://semanticscience.org/resource/ToBeModified,http://semanticscience.org/resource/ToBeActivelyInteractedWith,None,None,None,None,to be modified is the capability to be actively interacted with in such a way that it leads to a physical reconfiguration.
http://semanticscience.org/resource/ToBeObserved,http://semanticscience.org/resource/ToBePassivelyInteractedWith,None,None,None,None,to be observed is the capability of an object to be perceived.
http://semanticscience.org/resource/ToBeObserved,nc1dd680924f540ad8a0d60c28f9143d8b1113,None,None,None,None,to be observed is the capability of an object to be perceived.
http://semanticscience.org/resource/ToBePassivelyInteractedWith,http://semanticscience.org/resource/ToBeInteractedWith,None,None,None,None,to be passively interacted with is the capability of an object to be observed.
http://semanticscience.org/resource/ToBePassivelyInteractedWith,nc1dd680924f540ad8a0d60c28f9143d8b1114,None,None,None,None,to be passively interacted with is the capability of an object to be observed.
http://semanticscience.org/resource/ToBeRecorded,http://semanticscience.org/resource/ToBeObserved,None,None,None,None,to be recorded is the capability of an object to be observed in such a way that information about it can be transcribed in a specified format on some physical medium.
http://semanticscience.org/resource/ToBeRecorded,nc1dd680924f540ad8a0d60c28f9143d8b1115,None,None,None,None,to be recorded is the capability of an object to be observed in such a way that information about it can be transcribed in a specified format on some physical medium.
http://semanticscience.org/resource/ToBeTranslocated,http://semanticscience.org/resource/ToBeInteractedWith,None,None,None,None,to be translocated is the capability to be physically displaced from one location to another
http://semanticscience.org/resource/ToBeTranslocated,nc1dd680924f540ad8a0d60c28f9143d8b1116,None,None,None,None,to be translocated is the capability to be physically displaced from one location to another
http://semanticscience.org/resource/ToBeTransported,http://semanticscience.org/resource/ToBeActivelyInteractedWith,None,None,None,None,to be transported is the disposition to undergo motion.
http://semanticscience.org/resource/ToBindTo,http://semanticscience.org/resource/ToAssociate,None,None,None,None,to bind to is the capability to physically interact with another object through a set of non-covalent interactions.
http://semanticscience.org/resource/ToBoil,http://semanticscience.org/resource/ToHeat,None,None,None,None,to boil is the capability to increase the internal kinetic energy of a material such that it changes state from a solid or liquid to a gas.
http://semanticscience.org/resource/ToBreathe,http://semanticscience.org/resource/Capability,None,None,None,None,to breathe is the capability to inhale and exhale air into the body during respiration.
http://semanticscience.org/resource/ToCauseDisease,http://semanticscience.org/resource/ToChangeMaterially,None,None,None,None,to cause disease is the capability to materially change a biological object in that it functions abnormally.
http://semanticscience.org/resource/ToChangeAppearance,http://semanticscience.org/resource/ToModify,None,None,None,None,to change appearance is the capability to change the visual attributes of an object.
http://semanticscience.org/resource/ToChangeEnergetically,http://semanticscience.org/resource/ToModify,None,None,None,None,to change energetically is the capability to change the energetic aspects of an object.
http://semanticscience.org/resource/ToChangeMaterially,http://semanticscience.org/resource/ToModify,None,None,None,None,to change appearance is the capability to change the material composition of an object.
http://semanticscience.org/resource/ToChangeSpatially,http://semanticscience.org/resource/ToModify,None,None,None,None,to change spatially is the capability to affect the physical movement of some entity.
http://semanticscience.org/resource/ToChangeTheActivationEnergy,http://semanticscience.org/resource/ToChangeEnergetically,None,None,None,None,to change the activation energy is to change the amount of energy required to form or break a chemical bond.
